case,lung_voxels,psnr,ssim,lung_psnr,lung_ssim,laa950_ref,laa950_rec,laa910_ref,laa910_rec,p15_ref,p15_rec,p10_ref,p10_rec,laa950_ref_UL_L,laa950_rec_UL_L,laa950_ref_LL_L,laa950_rec_LL_L,laa950_ref_UL_R,laa950_rec_UL_R,laa950_ref_ML_R,laa950_rec_ML_R,laa950_ref_LL_R,laa950_rec_LL_R
CT00000121,8501190,27.94720351463407,0.7135106921195984,24.685298460250582,0.660651445388794,0.452560156583786,0.10818485170602798,2.9824411869049072,0.17953957617282867,-874.0000128746033,-851.0000109672546,-884.9999904632568,-859.2000007629395,0.7141343951225281,0.24049752950668335,0.48743629455566406,0.08560231328010559,0.20557855069637299,0.0010010231053456664,0.30539822578430176,0.05679662525653839,0.2638082504272461,0.037274960428476334
CT00000122,11746906,27.11832869978119,0.6824678182601929,24.982285200656314,0.6548587083816528,1.335636854171753,0.1436208039522171,11.515867233276367,0.559074878692627,-903.9999842643738,-881.2000155448914,-913.9999747276306,-887.0000243186951,1.7510018348693848,0.46873366832733154,1.1775600910186768,0.009106379933655262,1.617269515991211,0.006173784378916025,0.22704963386058807,0.0027294480241835117,0.954858124256134,0.0006937695434316993
CT00000123,10020678,27.542974855185903,0.726891040802002,25.100981073357474,0.673730731010437,0.48468777537345886,0.22609248757362366,3.0032896995544434,0.31224435567855835,-878.000020980835,-856.9999933242798,-887.0000243186951,-864.0000224113464,0.1765957623720169,0.04876657947897911,1.2254928350448608,0.903557538986206,0.14380714297294617,0.027058850973844528,1.0433522462844849,0.00033710894058458507,0.4085586667060852,0.01635580137372017
CT00000124,10025713,26.897306991929955,0.6809236407279968,24.603564963185963,0.6552830934524536,3.7465665340423584,0.35272303223609924,29.903100967407227,10.733381271362305,-926.9999861717224,-906.4000248908997,-935.0000023841858,-911.0000133514404,3.0490221977233887,0.14133650064468384,4.351891040802002,0.9421064853668213,3.3059723377227783,0.07659568637609482,5.451264381408691,0.46559953689575195,4.3370256423950195,0.1862557828426361
CT00000125,10768719,27.620517854717544,0.7258462309837341,25.09961199939536,0.6898979544639587,1.391660451889038,0.29860562086105347,11.78160572052002,2.1229915618896484,-904.9999713897705,-886.2000107765198,-913.9999747276306,-893.0000066757202,0.5487433075904846,0.05087526515126228,2.0034432411193848,0.8766341209411621,0.8465822339057922,0.16381099820137024,1.3756288290023804,0.022071655839681625,2.0619375705718994,0.04100161790847778
CT00000126,10243875,27.12544067464985,0.7031827569007874,25.09898696677471,0.6848084330558777,5.236719608306885,0.2897145748138428,36.27362823486328,18.121307373046875,-931.9999814033508,-912.0000600814819,-939.9999976158142,-916.0000085830688,4.00147819519043,0.05934048444032669,5.43095588684082,0.9665285348892212,4.723702430725098,0.02903597056865692,5.376631736755371,0.0,7.348380088806152,0.048774994909763336
CT00000127,6702862,27.732981050544137,0.7323919534683228,24.569374550254615,0.6618494987487793,0.4996671676635742,0.20974622666835785,3.6315979957580566,0.3207286596298218,-882.0000290870667,-861.2000346183777,-892.0000195503235,-868.6000108718872,0.21480396389961243,0.059523988515138626,1.051247000694275,0.6966737508773804,0.17075654864311218,0.004832732491195202,0.06160025671124458,0.0,0.5022264719009399,0.013290531933307648
CT00000128,10282026,26.901419821383886,0.6684147715568542,24.374602019336642,0.6425690650939941,1.5726181268692017,0.34464025497436523,11.84311294555664,0.8348451852798462,-904.9999713897705,-880.9999823570251,-913.9999747276306,-887.0000243186951,0.969075083732605,0.11967307329177856,2.408743381500244,1.2040799856185913,0.5531059503555298,0.022686833515763283,1.4673653841018677,0.0008086885209195316,2.1971960067749023,0.02692113071680069
CT00000129,6736443,27.020108524460923,0.6496862173080444,24.111700233400562,0.6216211318969727,0.5909349918365479,0.23142777383327484,2.5932083129882812,0.3450782597064972,-862.9999756813049,-839.9999737739563,-875.9999871253967,-848.3999967575073,0.2828293740749359,0.1684865951538086,1.2056022882461548,0.6509672999382019,0.16168448328971863,0.012941480614244938,0.2005564421415329,0.0,0.5007292628288269,5.501915075001307e-05
CT00000130,12297724,27.53029234173721,0.7261539101600647,25.418908101371898,0.6926954984664917,0.9414668679237366,0.19658921658992767,12.202737808227539,1.1429269313812256,-907.0000052452087,-887.1999979019165,-913.9999747276306,-892.1999931335449,0.5282947421073914,0.06480486690998077,1.3738582134246826,0.6515039205551147,0.44307228922843933,0.021163087338209152,2.0316426753997803,0.0,1.2720280885696411,0.010061937384307384
CT00000131,7897380,26.755025752720798,0.6668167114257812,23.734789447901996,0.6082026362419128,0.4905044436454773,0.22116196155548096,4.048722267150879,0.3332371115684509,-880.9999823570251,-860.0000143051147,-892.0000195503235,-868.7999844551086,0.41691064834594727,0.2494170367717743,0.933843195438385,0.5498226881027222,0.0854995995759964,0.0011583350133150816,0.1006166860461235,0.0,0.39114704728126526,0.0029323603957891464
CT00000132,6033816,27.08728380717711,0.6613097190856934,23.702226412540938,0.611666202545166,0.47346487641334534,0.24790282547473907,1.9639147520065308,0.33474668860435486,-855.0000190734863,-830.4000496864319,-867.9999709129333,-839.9999737739563,0.33614975214004517,0.17835736274719238,0.8025295734405518,0.6589534282684326,0.0940384715795517,0.0008529566694051027,0.1335533708333969,0.0,0.49069303274154663,0.00741617800667882
CT00000133,7923358,27.2579914911196,0.7210050225257874,24.72423651757442,0.6747267842292786,1.9472551345825195,0.05551939085125923,21.609865188598633,4.319911003112793,-917.9999828338623,-897.0000147819519,-925.9999990463257,-902.0000100135803,2.1822140216827393,0.12873491644859314,1.7039759159088135,0.005731089971959591,1.6530338525772095,0.040223266929388046,2.8374037742614746,0.038933031260967255,1.6574561595916748,0.000719756877515465
CT00000134,8628299,26.85530119851626,0.6881135702133179,24.50625615637067,0.6423447728157043,0.1996917426586151,0.02915986068546772,2.865640163421631,0.04902472719550133,-883.0000162124634,-862.2000217437744,-890.999972820282,-866.9999837875366,0.1759701669216156,0.032054197043180466,0.2889556288719177,0.058746859431266785,0.10618642717599869,0.019272929057478905,0.18142405152320862,0.008671002462506294,0.20527830719947815,0.002815475221723318
CT00000135,6091745,26.44951782787321,0.6470072865486145,23.456146478005692,0.6016809940338135,0.2795422375202179,0.15644121170043945,1.2753981351852417,0.20128878951072693,-855.0000190734863,-828.1999826431274,-866.9999837875366,-836.1999988555908,0.10562480986118317,0.01883876509964466,0.6450338959693909,0.4613552391529083,0.08161754906177521,0.0038048401474952698,0.08101038634777069,0.0,0.22233814001083374,0.08686941862106323
CT00000136,8862315,26.52898257036441,0.7011370658874512,24.31547776047187,0.641606330871582,0.6460952758789062,0.21917523443698883,6.051342010498047,0.6221399307250977,-892.0000195503235,-870.6000447273254,-901.0000228881836,-877.4000406265259,0.21449914574623108,0.024027230218052864,1.1925398111343384,0.7911868691444397,0.27799108624458313,0.01227532047778368,1.5605427026748657,0.10696843266487122,0.8145764470100403,0.06261392682790756
CT00000137,8903583,28.126094250716168,0.7956066131591797,25.1540859209293,0.6990723609924316,0.53763747215271,0.18192675709724426,14.116620063781738,3.488741636276245,-910.0000262260437,-894.9999809265137,-915.0000214576721,-899.9999761581421,0.36456236243247986,0.0879828929901123,0.9558257460594177,0.5325105786323547,0.3720739781856537,0.017908595502376556,0.3472127616405487,0.002726801671087742,0.43795159459114075,0.06774226576089859
CT00000138,8514020,27.17977416724896,0.7569147944450378,25.06304291403851,0.6893519759178162,0.6244523525238037,0.27521663904190063,10.0177001953125,0.5999281406402588,-904.9999713897705,-887.0000243186951,-911.0000133514404,-890.999972820282,0.5881316661834717,0.06868777424097061,1.308355450630188,0.9942965507507324,0.2583296298980713,0.04247153922915459,0.6610758304595947,0.17112420499324799,0.2302228957414627,0.0005225740605965257
CT00000139,8680602,28.27414918784667,0.7717459201812744,25.3827174358527,0.7077663540840149,0.14479410648345947,0.11658177524805069,0.48222461342811584,0.1448516994714737,-857.9999804496765,-844.3999886512756,-866.9999837875366,-852.400004863739,0.27245545387268066,0.2361000031232834,0.24599415063858032,0.19378578662872314,0.009289568290114403,0.0,0.008869722485542297,0.0,0.0060152336955070496,0.0
CT00000140,9847263,27.590588044166566,0.7249083518981934,25.060471796753482,0.6828973293304443,2.1482009887695312,0.31805792450904846,19.882326126098633,3.650679349899292,-916.9999957084656,-895.4000473022461,-925.000011920929,-900.2000093460083,2.5904858112335205,0.5111103653907776,1.8108603954315186,0.6636059880256653,1.4985039234161377,0.019424501806497574,2.5968375205993652,0.04165340214967728,2.494490623474121,0.014263972640037537
CT00000141,11188215,26.972861934652272,0.7073585987091064,24.866192891262973,0.6621860265731812,0.6189727187156677,0.22663132846355438,7.130306243896484,0.5433127880096436,-896.0000276565552,-878.000020980835,-903.9999842643738,-883.8000297546387,0.2858777642250061,0.040389277040958405,1.4187204837799072,0.8358538746833801,0.2206442952156067,0.03241986036300659,0.4606054127216339,0.006565422285348177,0.5552441477775574,0.00965537503361702
CT00000142,8541736,26.624059688264488,0.6705809831619263,24.187114500254076,0.636562705039978,4.554285049438477,0.1967983990907669,26.519012451171875,8.306918144226074,-925.9999990463257,-903.2000303268433,-935.0000023841858,-908.0000519752502,2.855679750442505,0.16242636740207672,5.644941806793213,0.4274390637874603,2.048776865005493,0.11661628633737564,3.6685640811920166,0.0,6.645407199859619,0.0019723305013030767
CT00000143,9952642,26.906865015140657,0.6968708038330078,24.461642743104626,0.6529536843299866,1.929919719696045,0.21603308618068695,19.7064266204834,3.985183000564575,-916.9999957084656,-896.0000276565552,-924.0000247955322,-901.0000228881836,1.2809323072433472,0.0670899748802185,2.6255478858947754,0.6343963146209717,1.0783050060272217,0.037582989782094955,2.411651611328125,0.0,2.3292136192321777,0.03635186702013016
CT00000144,14321738,26.93521463863016,0.7128570079803467,25.710092334770067,0.672696053981781,3.3106038570404053,0.14548513293266296,34.09228515625,13.81760311126709,-929.0000200271606,-909.2000126838684,-935.9999895095825,-913.2000207901001,2.387786626815796,0.02644105814397335,3.5736641883850098,0.4808974266052246,2.0533764362335205,0.004106561653316021,6.165154457092285,0.09050173312425613,4.812586784362793,0.01888246461749077
CT00000145,7609155,26.349812179644424,0.6630908250808716,23.904693951765445,0.6149246692657471,1.2901432514190674,0.3194967210292816,10.25174331665039,0.5163779854774475,-902.0000100135803,-875.9999871253967,-911.0000133514404,-880.9999823570251,1.0679821968078613,0.27920159697532654,1.5694124698638916,0.6783149838447571,0.9833435416221619,0.05323932319879532,1.3660705089569092,0.0009579737088643014,1.2634021043777466,0.03298540040850639
CT00000146,8145220,26.728549723909317,0.670490562915802,24.457104627694765,0.6427405476570129,1.5148639678955078,0.22415600717067719,14.021856307983398,0.8805900812149048,-908.9999794960022,-884.0000033378601,-917.9999828338623,-888.6000514030457,1.9813244342803955,0.17920716106891632,1.7711336612701416,0.6287770867347717,0.9953912496566772,0.005345141980797052,1.2908461093902588,0.0,0.9874078035354614,0.005738590378314257
CT00000147,7012368,27.672123081519263,0.7880268692970276,25.21841572782386,0.7361527681350708,0.4655631184577942,0.30573123693466187,4.673670768737793,0.8675100803375244,-893.999993801117,-881.600022315979,-899.9999761581421,-886.6000175476074,0.2244141548871994,0.12876039743423462,1.173087477684021,0.9532952308654785,0.1382945328950882,0.027779394760727882,0.5353379249572754,0.013057021424174309,0.2295011281967163,0.05813949927687645
CT00000148,8315309,26.821655031147866,0.674807608127594,23.58735528771202,0.6127188801765442,0.38473615050315857,0.23698458075523376,1.6702806949615479,0.28890088200569153,-861.9999885559082,-836.1999988555908,-873.0000257492065,-845.2000021934509,0.12433964014053345,0.0350460559129715,1.0117226839065552,0.7914661169052124,0.15487302839756012,0.04021564871072769,0.08516471832990646,0.0,0.1736290454864502,0.01171699445694685
CT00000149,9416982,27.543036879529204,0.7298020124435425,25.059614076023,0.6903595924377441,3.0054640769958496,0.6198695302009583,18.912439346313477,7.316494464874268,-916.9999957084656,-897.6000547409058,-925.9999990463257,-905.2000045776367,1.0977646112442017,0.2691427171230316,3.001437187194824,1.2663310766220093,4.627236843109131,0.6575758457183838,3.5052173137664795,0.04444071277976036,3.9210774898529053,0.534190833568573
